code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
183478001,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Emergency admission, asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""8H2P.00""}]"
185242005,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Seen in asthma clinic"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9N1d.00""}]"
185728001,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Attends asthma monitoring"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""9OJ1.00""}]"
185730004,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor offer default"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ3.00""}]"
185731000,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor 1st letter"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ4.00""}]"
185732007,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor 2nd letter"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ5.00""}]"
185734008,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor 3rd letter"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ6.00""}]"
185735009,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor verbal invite"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ7.00""}]"
185736005,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitor phone invite"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9OJ8.00""}]"
185940009,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Patient in asthma study"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9Q21.00""}]"
195949008,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Chronic asthmatic bronchitis"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H312000""}]"
195967001,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H33..00""}]"
195977004,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Mixed asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""H332.00""}]"
1.98971E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma outreach clinic"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""9NI8.00""}]"
2.01031E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - respiratory infection"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1789.00""}]"
2.01041E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - seasonal"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1787.00""}]"
2.01051E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - animals"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1786.00""}]"
2.01191E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - cold air"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1788.00""}]"
2.01201E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - damp"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1785.00""}]"
2.01211E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - emotion"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1784.00""}]"
225057002,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Brittle asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H334.00""}]"
